Source.Name,area,ticket_date,waste_type,net_weight_kg
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,6/15/2015,MSW,30590
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,6/16/2015,MSW,45980
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,6/17/2015,MSW,34800
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,6/18/2015,MSW,25550
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,6/19/2015,MSW,25550
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,6/20/2015,MSW,29060
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,6/21/2015,MSW,31520
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,6/22/2015,MSW,27030
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,6/23/2015,MSW,37910
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,6/24/2015,MSW,34580
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,6/25/2015,MSW,32580
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,6/26/2015,MSW,35480
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,6/27/2015,MSW,30090
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,6/28/2015,MSW,11360
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,6/29/2015,MSW,36140
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,6/30/2015,MSW,31840
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/1/2015,MSW,33600
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/2/2015,MSW,21120
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/3/2015,MSW,27560
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/4/2015,MSW,33080
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/5/2015,MSW,38120
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/6/2015,MSW,33400
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/7/2015,MSW,28330
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/8/2015,MSW,35970
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/9/2015,MSW,31360
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/10/2015,MSW,2970
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/11/2015,MSW,27530
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/12/2015,MSW,24510
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/13/2015,MSW,35140
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/14/2015,MSW,35400
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/15/2015,MSW,42160
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/16/2015,MSW,29870
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/17/2015,MSW,24090
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/18/2015,MSW,28100
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/19/2015,MSW,17160
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/20/2015,MSW,26900
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/21/2015,MSW,40900
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/22/2015,MSW,32490
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/23/2015,MSW,31250
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/24/2015,MSW,11480
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/25/2015,MSW,34520
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/26/2015,MSW,17710
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/27/2015,MSW,47020
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/28/2015,MSW,44470
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/29/2015,MSW,41730
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/30/2015,MSW,38290
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,7/31/2015,MSW,16210
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/1/2015,MSW,27060
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/2/2015,MSW,11190
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/3/2015,MSW,16010
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/4/2015,MSW,41370
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/5/2015,MSW,40310
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/6/2015,MSW,29670
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/7/2015,MSW,37930
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/8/2015,MSW,29370
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/9/2015,MSW,44770
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/10/2015,MSW,43420
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/11/2015,MSW,17240
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/12/2015,MSW,37850
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/13/2015,MSW,159020
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/14/2015,MSW,46220
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/15/2015,MSW,32650
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/16/2015,MSW,8450
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/17/2015,MSW,24020
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/18/2015,MSW,9000
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/19/2015,MSW,87670
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/20/2015,MSW,50640
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/21/2015,MSW,44530
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/22/2015,MSW,38900
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/23/2015,MSW,7210
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/24/2015,MSW,22320
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/25/2015,MSW,24490
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/26/2015,MSW,32120
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/27/2015,MSW,57340
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/28/2015,MSW,48070
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/29/2015,MSW,21750
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/30/2015,MSW,39550
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,8/31/2015,MSW,44050
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/1/2015,MSW,5190
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/2/2015,MSW,17490
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/3/2015,MSW,30550
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/4/2015,MSW,33740
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/5/2015,MSW,19960
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/6/2015,MSW,43390
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/7/2015,MSW,42220
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/8/2015,MSW,48330
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/9/2015,MSW,39560
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/10/2015,MSW,36470
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/11/2015,MSW,30940
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/12/2015,MSW,43040
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/13/2015,MSW,15860
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/14/2015,MSW,39210
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/15/2015,MSW,37260
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/16/2015,MSW,45170
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/17/2015,MSW,45490
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/18/2015,MSW,32810
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/19/2015,MSW,31550
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/20/2015,MSW,9480
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/21/2015,MSW,37940
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/22/2015,MSW,41110
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/23/2015,MSW,41510
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/24/2015,MSW,27480
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/25/2015,MSW,20610
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/26/2015,MSW,2330
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/27/2015,MSW,1690
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/28/2015,MSW,11350
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/29/2015,MSW,39450
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,9/30/2015,MSW,32930
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/1/2015,MSW,31830
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/2/2015,MSW,41790
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/3/2015,MSW,22270
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/4/2015,MSW,42710
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/6/2015,MSW,44180
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/7/2015,MSW,40650
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/8/2015,MSW,54970
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/9/2015,MSW,34460
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/10/2015,MSW,19750
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/11/2015,MSW,41730
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/12/2015,MSW,36910
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/13/2015,MSW,46440
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/14/2015,MSW,44290
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/15/2015,MSW,40270
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/16/2015,MSW,33410
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/17/2015,MSW,30140
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/18/2015,MSW,12660
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/19/2015,MSW,30350
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/20/2015,MSW,37000
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/21/2015,MSW,37410
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/22/2015,MSW,39990
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/23/2015,MSW,42760
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/24/2015,MSW,31470
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/25/2015,MSW,17560
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/26/2015,MSW,32690
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/27/2015,MSW,20340
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/28/2015,MSW,33220
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/29/2015,MSW,40890
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/30/2015,MSW,37400
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,10/31/2015,MSW,42320
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/1/2015,MSW,24720
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/2/2015,MSW,36910
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/3/2015,MSW,34190
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/4/2015,MSW,38520
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/6/2015,MSW,49630
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/7/2015,MSW,22840
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/8/2015,MSW,215040
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/9/2015,MSW,28830
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/10/2015,MSW,8780
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/11/2015,MSW,34300
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/12/2015,MSW,34280
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/13/2015,MSW,10120
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/14/2015,MSW,40350
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/15/2015,MSW,12420
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/16/2015,MSW,37210
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/17/2015,MSW,49600
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/18/2015,MSW,36090
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/19/2015,MSW,50670
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/20/2015,MSW,40970
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/21/2015,MSW,37850
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/22/2015,MSW,12630
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/23/2015,MSW,29880
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/24/2015,MSW,34840
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/25/2015,MSW,27020
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/26/2015,MSW,42110
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/27/2015,MSW,33340
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/28/2015,MSW,29880
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/29/2015,MSW,10290
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,11/30/2015,MSW,37970
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/1/2015,MSW,30480
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/2/2015,MSW,36520
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/3/2015,MSW,26810
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/4/2015,MSW,23140
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/5/2015,MSW,4580
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/6/2015,MSW,39980
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/7/2015,MSW,16440
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/8/2015,MSW,166680
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/9/2015,MSW,37920
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/10/2015,MSW,40690
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/11/2015,MSW,32630
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/12/2015,MSW,32100
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/13/2015,MSW,17970
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/14/2015,MSW,31950
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/15/2015,MSW,27450
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/16/2015,MSW,39890
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/17/2015,MSW,39930
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/18/2015,MSW,36480
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/19/2015,MSW,40660
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/20/2015,MSW,23510
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/21/2015,MSW,37930
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/22/2015,MSW,40170
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/23/2015,MSW,40300
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/24/2015,MSW,44170
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/25/2015,MSW,26110
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/26/2015,MSW,29550
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/27/2015,MSW,20730
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/28/2015,MSW,28290
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/29/2015,MSW,28190
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/30/2015,MSW,38700
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,12/31/2015,MSW,49900
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/1/2016,MSW,30230
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/2/2016,MSW,28700
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/3/2016,MSW,38000
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/4/2016,MSW,29120
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/5/2016,MSW,5560
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/9/2016,MSW,21800
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/9/2016,Sorted Organic Waste,4540
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/10/2016,MSW,27300
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/10/2016,Sorted Organic Waste,1350
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/11/2016,MSW,28190
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/12/2016,MSW,26390
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/12/2016,Sorted Organic Waste,910
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/13/2016,MSW,32760
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/14/2016,MSW,26300
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/15/2016,MSW,20430
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/16/2016,MSW,26140
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/17/2016,MSW,28850
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/18/2016,MSW,23550
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/19/2016,MSW,34930
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/20/2016,MSW,21960
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/21/2016,MSW,25950
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/22/2016,MSW,11710
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/23/2016,MSW,16400
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/24/2016,MSW,11250
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/25/2016,MSW,30600
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/26/2016,MSW,28680
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/27/2016,MSW,33240
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/28/2016,MSW,37930
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/29/2016,MSW,31180
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/30/2016,MSW,43820
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,1/31/2016,MSW,14580
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/1/2016,MSW,37940
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/2/2016,MSW,32830
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/3/2016,MSW,35320
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/4/2016,MSW,21200
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/5/2016,MSW,30420
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/5/2016,Sorted Organic Waste,2880
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/9/2016,MSW,17020
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/9/2016,Sorted Organic Waste,3270
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/10/2016,MSW,12460
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/11/2016,MSW,23530
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/11/2016,Sorted Organic Waste,3450
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/12/2016,MSW,29800
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/13/2016,MSW,32250
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/14/2016,MSW,18610
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/15/2016,MSW,28880
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/16/2016,MSW,36290
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/17/2016,MSW,32770
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/18/2016,MSW,32820
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/19/2016,MSW,36400
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/20/2016,MSW,20840
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/21/2016,MSW,18320
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/22/2016,MSW,22140
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/23/2016,MSW,38380
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/24/2016,MSW,36640
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/25/2016,MSW,21910
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/26/2016,MSW,40980
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/27/2016,MSW,36560
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/28/2016,MSW,19350
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,2/29/2016,MSW,25240
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/1/2016,MSW,13290
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/2/2016,MSW,31490
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/3/2016,MSW,29320
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/4/2016,MSW,10260
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/5/2016,MSW,21120
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/5/2016,Sorted Organic Waste,2410
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/9/2016,MSW,19630
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/9/2016,Sorted Organic Waste,1460
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/10/2016,MSW,20060
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/10/2016,Sorted Organic Waste,9660
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/11/2016,MSW,32180
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/12/2016,MSW,28220
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/13/2016,MSW,11460
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/14/2016,MSW,28320
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/15/2016,MSW,32760
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/16/2016,MSW,28230
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/17/2016,MSW,31930
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/18/2016,MSW,31140
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/19/2016,MSW,28830
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/20/2016,MSW,9520
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/21/2016,MSW,33050
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/22/2016,MSW,26970
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/23/2016,MSW,32290
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/24/2016,MSW,33490
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/25/2016,MSW,29360
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/26/2016,MSW,27690
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/27/2016,MSW,10150
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/28/2016,MSW,28230
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/29/2016,MSW,34300
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/30/2016,MSW,35760
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,3/31/2016,MSW,38560
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/1/2016,MSW,37300
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/2/2016,MSW,16540
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/3/2016,MSW,32960
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/4/2016,MSW,39140
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/5/2016,MSW,18930
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/5/2016,Sorted Organic Waste,5320
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/9/2016,MSW,13100
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/10/2016,MSW,31050
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/10/2016,Sorted Organic Waste,3460
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/11/2016,MSW,27290
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/11/2016,Sorted Organic Waste,1520
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/12/2016,MSW,15990
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/13/2016,MSW,31590
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/14/2016,MSW,4830
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/15/2016,MSW,17030
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/16/2016,MSW,5810
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/17/2016,MSW,6990
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/18/2016,MSW,27800
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/19/2016,MSW,39740
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/20/2016,MSW,42060
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/21/2016,MSW,36500
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/22/2016,MSW,29120
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/23/2016,MSW,32890
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/24/2016,MSW,7630
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/25/2016,MSW,25340
boralasgamuwa_2012-2018.csv,Boralesgamuwa UC,4/25/2016,Sorted Organic Waste,1290
