area,date,waste_type,weight
Boralesgamuwa UC,2017-06-23,Sorted Organic Waste,4850
Boralesgamuwa UC,2017-06-24,MSW,9590
Boralesgamuwa UC,2017-06-24,Sorted Organic Waste,1600
Boralesgamuwa UC,2017-06-25,MSW,4470
Boralesgamuwa UC,2017-06-26,MSW,32570
Boralesgamuwa UC,2017-06-27,MSW,36870
Boralesgamuwa UC,2017-06-27,Sorted Organic Waste,1950
Boralesgamuwa UC,2017-06-28,MSW,35900
Boralesgamuwa UC,2017-06-28,Sorted Organic Waste,5870
Boralesgamuwa UC,2017-06-29,MSW,34710
Boralesgamuwa UC,2017-06-29,Sorted Organic Waste,1730
Boralesgamuwa UC,2017-06-30,MSW,33830
Boralesgamuwa UC,2017-06-30,Sorted Organic Waste,1380
Boralesgamuwa UC,2017-07-01,MSW,27050
Boralesgamuwa UC,2017-07-02,MSW,36280
Boralesgamuwa UC,2017-07-02,Sorted Organic Waste,2340
Boralesgamuwa UC,2017-07-03,MSW,38210
Boralesgamuwa UC,2017-07-03,Sorted Organic Waste,1560
Boralesgamuwa UC,2017-07-04,MSW,35220
Boralesgamuwa UC,2017-07-05,MSW,25690
Boralesgamuwa UC,2017-07-06,MSW,33320
Boralesgamuwa UC,2017-07-06,Sorted Organic Waste,1850
Boralesgamuwa UC,2017-07-07,MSW,24300
Boralesgamuwa UC,2017-07-07,Sorted Organic Waste,2860
Boralesgamuwa UC,2017-07-08,MSW,12590
Boralesgamuwa UC,2017-07-08,Sorted Organic Waste,2690
Boralesgamuwa UC,2017-07-09,MSW,27290
Boralesgamuwa UC,2017-07-10,MSW,28770
Boralesgamuwa UC,2017-07-10,Sorted Organic Waste,2360
Boralesgamuwa UC,2017-07-11,MSW,24320
Boralesgamuwa UC,2017-07-11,Sorted Organic Waste,4960
Boralesgamuwa UC,2017-07-12,MSW,31110
Boralesgamuwa UC,2017-07-12,Sorted Organic Waste,2510
Boralesgamuwa UC,2017-07-13,MSW,29850
Boralesgamuwa UC,2017-07-13,Sorted Organic Waste,4290
Boralesgamuwa UC,2017-07-14,MSW,33270
Boralesgamuwa UC,2017-07-14,Sorted Organic Waste,4520
Boralesgamuwa UC,2017-07-15,MSW,28430
Boralesgamuwa UC,2017-07-15,Sorted Organic Waste,1520
Boralesgamuwa UC,2017-07-16,MSW,25070
Boralesgamuwa UC,2017-07-17,MSW,16630
Boralesgamuwa UC,2017-07-17,Sorted Organic Waste,4560
Boralesgamuwa UC,2017-07-18,MSW,22090
Boralesgamuwa UC,2017-07-18,Sorted Organic Waste,3480
Boralesgamuwa UC,2017-07-19,MSW,21160
Boralesgamuwa UC,2017-07-19,Sorted Organic Waste,4410
Boralesgamuwa UC,2017-07-20,MSW,26310
Boralesgamuwa UC,2017-07-20,Sorted Organic Waste,2930
Boralesgamuwa UC,2017-07-21,MSW,22350
Boralesgamuwa UC,2017-07-21,Sorted Organic Waste,7510
Boralesgamuwa UC,2017-07-22,MSW,26080
Boralesgamuwa UC,2017-07-22,Sorted Organic Waste,1830
Boralesgamuwa UC,2017-07-23,MSW,16850
Boralesgamuwa UC,2017-07-24,MSW,15530
Boralesgamuwa UC,2017-07-24,Sorted Organic Waste,3500
Boralesgamuwa UC,2017-07-25,MSW,35030
Boralesgamuwa UC,2017-07-26,MSW,32850
Boralesgamuwa UC,2017-07-26,Sorted Organic Waste,2180
Boralesgamuwa UC,2017-07-27,MSW,20230
Boralesgamuwa UC,2017-07-27,Sorted Organic Waste,1670
Boralesgamuwa UC,2017-07-28,MSW,26090
Boralesgamuwa UC,2017-07-28,Sorted Organic Waste,2410
Boralesgamuwa UC,2017-07-29,MSW,22940
Boralesgamuwa UC,2017-07-29,Sorted Organic Waste,4380
Boralesgamuwa UC,2017-07-30,MSW,25620
Boralesgamuwa UC,2017-07-30,Sorted Organic Waste,1910
Boralesgamuwa UC,2017-07-31,MSW,25530
Boralesgamuwa UC,2017-07-31,Sorted Organic Waste,4120
Boralesgamuwa UC,2017-08-01,MSW,0
Boralesgamuwa UC,2017-08-02,MSW,30560
Boralesgamuwa UC,2017-08-02,Sorted Organic Waste,1430
Boralesgamuwa UC,2017-08-03,MSW,30410
Boralesgamuwa UC,2017-08-03,Sorted Organic Waste,2690
Boralesgamuwa UC,2017-08-04,MSW,36020
Boralesgamuwa UC,2017-08-05,MSW,28450
Boralesgamuwa UC,2017-08-05,Sorted Organic Waste,2500
Boralesgamuwa UC,2017-08-06,MSW,21940
Boralesgamuwa UC,2017-08-07,MSW,26710
Boralesgamuwa UC,2017-08-08,MSW,25290
Boralesgamuwa UC,2017-08-09,MSW,38680
Boralesgamuwa UC,2017-08-09,Sorted Organic Waste,4820
Boralesgamuwa UC,2017-08-10,MSW,26320
Boralesgamuwa UC,2017-08-11,MSW,25680
Boralesgamuwa UC,2017-08-11,Sorted Organic Waste,5180
Boralesgamuwa UC,2017-08-12,MSW,28310
Boralesgamuwa UC,2017-08-12,Sorted Organic Waste,1460
Boralesgamuwa UC,2017-08-13,MSW,19410
Boralesgamuwa UC,2017-08-14,MSW,24440
Boralesgamuwa UC,2017-08-14,Sorted Organic Waste,1250
Boralesgamuwa UC,2017-08-15,MSW,22450
Boralesgamuwa UC,2017-08-15,Sorted Organic Waste,2520
Boralesgamuwa UC,2017-08-16,MSW,23020
Boralesgamuwa UC,2017-08-16,Sorted Organic Waste,5190
Boralesgamuwa UC,2017-08-17,MSW,11130
Boralesgamuwa UC,2017-08-18,MSW,27700
Boralesgamuwa UC,2017-08-18,Sorted Organic Waste,4520
Boralesgamuwa UC,2017-08-19,MSW,30260
Boralesgamuwa UC,2017-08-19,Sorted Organic Waste,3950
Boralesgamuwa UC,2017-08-20,MSW,23280
Boralesgamuwa UC,2017-08-21,MSW,21490
Boralesgamuwa UC,2017-08-21,Sorted Organic Waste,1260
Boralesgamuwa UC,2017-08-22,MSW,26170
Boralesgamuwa UC,2017-08-23,MSW,19260
Boralesgamuwa UC,2017-08-23,Sorted Organic Waste,1700
Boralesgamuwa UC,2017-08-24,MSW,24680
Boralesgamuwa UC,2017-08-24,Sorted Organic Waste,4620
Boralesgamuwa UC,2017-08-25,MSW,23320
Boralesgamuwa UC,2017-08-25,Sorted Organic Waste,1330
Boralesgamuwa UC,2017-08-26,MSW,28360
Boralesgamuwa UC,2017-08-27,MSW,10580
Boralesgamuwa UC,2017-08-28,MSW,19730
Boralesgamuwa UC,2017-08-28,Sorted Organic Waste,2180
Boralesgamuwa UC,2017-08-29,MSW,22180
Boralesgamuwa UC,2017-08-29,Sorted Organic Waste,5640
Boralesgamuwa UC,2017-08-30,MSW,25480
Boralesgamuwa UC,2017-08-30,Sorted Organic Waste,8280
Boralesgamuwa UC,2017-08-31,MSW,24440
Boralesgamuwa UC,2017-08-31,Sorted Organic Waste,3090
Boralesgamuwa UC,2017-09-01,MSW,24210
Boralesgamuwa UC,2017-09-01,Sorted Organic Waste,2860
Boralesgamuwa UC,2017-09-02,MSW,21960
Boralesgamuwa UC,2017-09-02,Sorted Organic Waste,1290
Boralesgamuwa UC,2017-09-03,MSW,33470
Boralesgamuwa UC,2017-09-04,MSW,25240
Boralesgamuwa UC,2017-09-05,MSW,35770
Boralesgamuwa UC,2017-09-06,MSW,26280
Boralesgamuwa UC,2017-09-06,Sorted Organic Waste,2600
Boralesgamuwa UC,2017-09-07,MSW,22300
Boralesgamuwa UC,2017-09-08,MSW,26860
Boralesgamuwa UC,2017-09-08,Sorted Organic Waste,1880
Boralesgamuwa UC,2017-09-09,MSW,37890
Boralesgamuwa UC,2017-09-10,MSW,32400
Boralesgamuwa UC,2017-09-10,Sorted Organic Waste,1240
Boralesgamuwa UC,2017-09-11,MSW,14750
Boralesgamuwa UC,2017-09-11,Sorted Organic Waste,7050
Boralesgamuwa UC,2017-09-12,MSW,27540
Boralesgamuwa UC,2017-09-12,Sorted Organic Waste,2900
Boralesgamuwa UC,2017-09-13,MSW,24420
Boralesgamuwa UC,2017-09-13,Sorted Organic Waste,4930
Boralesgamuwa UC,2017-09-14,MSW,17070
Boralesgamuwa UC,2017-09-14,Sorted Organic Waste,2240
Boralesgamuwa UC,2017-09-15,MSW,25530
Boralesgamuwa UC,2017-09-15,Sorted Organic Waste,7070
Boralesgamuwa UC,2017-09-16,MSW,30190
Boralesgamuwa UC,2017-09-16,Sorted Organic Waste,1580
Boralesgamuwa UC,2017-09-17,MSW,15400
Boralesgamuwa UC,2017-09-18,MSW,22960
Boralesgamuwa UC,2017-09-18,Sorted Organic Waste,1330
Boralesgamuwa UC,2017-09-19,MSW,36640
Boralesgamuwa UC,2017-09-19,Sorted Organic Waste,1380
Boralesgamuwa UC,2017-09-20,MSW,27900
Boralesgamuwa UC,2017-09-20,Sorted Organic Waste,1830
Boralesgamuwa UC,2017-09-21,MSW,23240
Boralesgamuwa UC,2017-09-21,Sorted Organic Waste,3960
Boralesgamuwa UC,2017-09-22,MSW,22870
Boralesgamuwa UC,2017-09-22,Sorted Organic Waste,2870
Boralesgamuwa UC,2017-09-23,MSW,27040
Boralesgamuwa UC,2017-09-23,Sorted Organic Waste,4220
Boralesgamuwa UC,2017-09-24,MSW,13960
Boralesgamuwa UC,2017-09-25,MSW,24470
Boralesgamuwa UC,2017-09-25,Sorted Organic Waste,3250
Boralesgamuwa UC,2017-09-26,MSW,24240
Boralesgamuwa UC,2017-09-26,Sorted Organic Waste,5030
Boralesgamuwa UC,2017-09-27,MSW,27100
Boralesgamuwa UC,2017-09-27,Sorted Organic Waste,3170
Boralesgamuwa UC,2017-09-28,MSW,36700
Boralesgamuwa UC,2017-09-28,Sorted Organic Waste,4130
Boralesgamuwa UC,2017-09-29,MSW,20670
Boralesgamuwa UC,2017-09-29,Sorted Organic Waste,4150
Boralesgamuwa UC,2017-09-30,MSW,25790
Boralesgamuwa UC,2017-09-30,Sorted Organic Waste,3810
Boralesgamuwa UC,2017-10-01,MSW,29820
Boralesgamuwa UC,2017-10-01,Sorted Organic Waste,2190
Boralesgamuwa UC,2017-10-02,MSW,16370
Boralesgamuwa UC,2017-10-03,MSW,27150
Boralesgamuwa UC,2017-10-03,Sorted Organic Waste,4100
Boralesgamuwa UC,2017-10-04,MSW,33540
Boralesgamuwa UC,2017-10-05,MSW,20800
Boralesgamuwa UC,2017-10-06,MSW,31960
Boralesgamuwa UC,2017-10-07,MSW,26370
Boralesgamuwa UC,2017-10-07,Sorted Organic Waste,3520
Boralesgamuwa UC,2017-10-08,MSW,25020
Boralesgamuwa UC,2017-10-08,Sorted Organic Waste,4310
Boralesgamuwa UC,2017-10-09,MSW,24010
Boralesgamuwa UC,2017-10-09,Sorted Organic Waste,1630
Boralesgamuwa UC,2017-10-10,MSW,22320
Boralesgamuwa UC,2017-10-10,Sorted Organic Waste,9110
Boralesgamuwa UC,2017-10-11,MSW,11970
Boralesgamuwa UC,2017-10-11,Sorted Organic Waste,2460
Boralesgamuwa UC,2017-10-12,MSW,0
Boralesgamuwa UC,2017-10-13,MSW,30260
Boralesgamuwa UC,2017-10-14,MSW,31520
Boralesgamuwa UC,2017-10-14,Sorted Organic Waste,2290
Boralesgamuwa UC,2017-10-15,MSW,14480
Boralesgamuwa UC,2017-10-16,MSW,17660
Boralesgamuwa UC,2017-10-16,Sorted Organic Waste,1350
Boralesgamuwa UC,2017-10-17,MSW,31350
Boralesgamuwa UC,2017-10-18,MSW,23900
Boralesgamuwa UC,2017-10-18,Sorted Organic Waste,1850
Boralesgamuwa UC,2017-10-19,MSW,18790
Boralesgamuwa UC,2017-10-20,MSW,38820
Boralesgamuwa UC,2017-10-21,MSW,31060
Boralesgamuwa UC,2017-10-21,Sorted Organic Waste,1860
Boralesgamuwa UC,2017-10-22,MSW,12390
Boralesgamuwa UC,2017-10-23,MSW,21430
Boralesgamuwa UC,2017-10-23,Sorted Organic Waste,1260
Boralesgamuwa UC,2017-10-24,MSW,19720
Boralesgamuwa UC,2017-10-24,Sorted Organic Waste,3790
Boralesgamuwa UC,2017-10-25,MSW,28990
Boralesgamuwa UC,2017-10-25,Sorted Organic Waste,4190
Boralesgamuwa UC,2017-10-26,MSW,26910
Boralesgamuwa UC,2017-10-27,MSW,23590
Boralesgamuwa UC,2017-10-27,Sorted Organic Waste,4170
Boralesgamuwa UC,2017-10-28,MSW,29440
Boralesgamuwa UC,2017-10-29,MSW,13540
Boralesgamuwa UC,2017-10-30,MSW,41370
Boralesgamuwa UC,2017-10-30,Sorted Organic Waste,2040
Boralesgamuwa UC,2017-10-31,MSW,36320
Boralesgamuwa UC,2017-11-01,MSW,27410
Boralesgamuwa UC,2017-11-01,Sorted Organic Waste,3890
Boralesgamuwa UC,2017-11-02,MSW,20300
Boralesgamuwa UC,2017-11-02,Sorted Organic Waste,4710
Boralesgamuwa UC,2017-11-03,MSW,21170
Boralesgamuwa UC,2017-11-04,MSW,36950
Boralesgamuwa UC,2017-11-05,MSW,13020
Boralesgamuwa UC,2017-11-06,MSW,23690
Boralesgamuwa UC,2017-11-07,MSW,22030
Boralesgamuwa UC,2017-11-07,Sorted Organic Waste,5140
Boralesgamuwa UC,2017-11-08,MSW,27960
Boralesgamuwa UC,2017-11-08,Sorted Organic Waste,2280
Boralesgamuwa UC,2017-11-09,MSW,29370
Boralesgamuwa UC,2017-11-09,Sorted Organic Waste,3400
Boralesgamuwa UC,2017-11-10,MSW,13370
Boralesgamuwa UC,2017-11-10,Sorted Organic Waste,2000
Boralesgamuwa UC,2017-11-11,MSW,21990
Boralesgamuwa UC,2017-11-11,Sorted Organic Waste,3590
Boralesgamuwa UC,2017-11-12,MSW,27210
Boralesgamuwa UC,2017-11-12,Sorted Organic Waste,1320
Boralesgamuwa UC,2017-11-13,MSW,24080
Boralesgamuwa UC,2017-11-13,Sorted Organic Waste,1190
Boralesgamuwa UC,2017-11-14,MSW,32490
Boralesgamuwa UC,2017-11-15,MSW,31760
Boralesgamuwa UC,2017-11-15,Sorted Organic Waste,2930
Boralesgamuwa UC,2017-11-16,MSW,30520
Boralesgamuwa UC,2017-11-17,MSW,30090
Boralesgamuwa UC,2017-11-17,Sorted Organic Waste,2510
Boralesgamuwa UC,2017-11-18,MSW,32390
Boralesgamuwa UC,2017-11-18,Sorted Organic Waste,3500
Boralesgamuwa UC,2017-11-19,MSW,18320
Boralesgamuwa UC,2017-11-20,MSW,27220
Boralesgamuwa UC,2017-11-20,Sorted Organic Waste,1200
Boralesgamuwa UC,2017-11-21,MSW,28970
Boralesgamuwa UC,2017-11-21,Sorted Organic Waste,3270
Boralesgamuwa UC,2017-11-22,MSW,32820
Boralesgamuwa UC,2017-11-23,MSW,20240
Boralesgamuwa UC,2017-11-23,Sorted Organic Waste,3130
Boralesgamuwa UC,2017-11-24,MSW,18480
Boralesgamuwa UC,2017-11-24,Sorted Organic Waste,1580
Boralesgamuwa UC,2017-11-25,MSW,23040
Boralesgamuwa UC,2017-11-26,MSW,13730
Boralesgamuwa UC,2017-11-27,MSW,24010
Boralesgamuwa UC,2017-11-27,Sorted Organic Waste,6990
Boralesgamuwa UC,2017-11-28,MSW,31060
Boralesgamuwa UC,2017-11-28,Sorted Organic Waste,1910
Boralesgamuwa UC,2017-11-29,MSW,22710
Boralesgamuwa UC,2017-11-29,Sorted Organic Waste,1910
Boralesgamuwa UC,2017-11-30,MSW,2480
Boralesgamuwa UC,2017-11-30,Sorted Organic Waste,1150
Boralesgamuwa UC,2017-12-01,MSW,28060
Boralesgamuwa UC,2017-12-02,MSW,20810
Boralesgamuwa UC,2017-12-03,MSW,14440
Boralesgamuwa UC,2017-12-04,MSW,47600
Boralesgamuwa UC,2017-12-05,MSW,26670
Boralesgamuwa UC,2017-12-05,Sorted Organic Waste,1220
Boralesgamuwa UC,2017-12-06,MSW,32930
Boralesgamuwa UC,2017-12-06,Sorted Organic Waste,3070
Boralesgamuwa UC,2017-12-07,MSW,24540
Boralesgamuwa UC,2017-12-07,Sorted Organic Waste,4310
Boralesgamuwa UC,2017-12-08,MSW,23700
Boralesgamuwa UC,2017-12-08,Sorted Organic Waste,2160
Boralesgamuwa UC,2017-12-09,MSW,28280
Boralesgamuwa UC,2017-12-09,Sorted Organic Waste,5070
Boralesgamuwa UC,2017-12-10,MSW,17500
Boralesgamuwa UC,2017-12-10,Sorted Organic Waste,2920
Boralesgamuwa UC,2017-12-11,MSW,8880
Boralesgamuwa UC,2017-12-12,MSW,26860
Boralesgamuwa UC,2017-12-13,MSW,37530
Boralesgamuwa UC,2017-12-13,Sorted Organic Waste,4300
Boralesgamuwa UC,2017-12-14,MSW,35930
Boralesgamuwa UC,2017-12-15,MSW,31870
Boralesgamuwa UC,2017-12-15,Sorted Organic Waste,3140
Boralesgamuwa UC,2017-12-16,MSW,35450
Boralesgamuwa UC,2017-12-16,Sorted Organic Waste,1480
Boralesgamuwa UC,2017-12-17,MSW,17900
Boralesgamuwa UC,2017-12-18,MSW,31190
Boralesgamuwa UC,2017-12-18,Sorted Organic Waste,3220
Boralesgamuwa UC,2017-12-19,MSW,33310
Boralesgamuwa UC,2017-12-19,Sorted Organic Waste,2690
Boralesgamuwa UC,2017-12-20,MSW,23680
Boralesgamuwa UC,2017-12-20,Sorted Organic Waste,4050
Boralesgamuwa UC,2017-12-21,MSW,14600
Boralesgamuwa UC,2017-12-21,Sorted Organic Waste,7810
Boralesgamuwa UC,2017-12-22,MSW,20690
Boralesgamuwa UC,2017-12-22,Sorted Organic Waste,5660
Boralesgamuwa UC,2017-12-23,MSW,30010
Boralesgamuwa UC,2017-12-23,Sorted Organic Waste,3790
Boralesgamuwa UC,2017-12-24,MSW,20760
Boralesgamuwa UC,2017-12-25,MSW,19440
Boralesgamuwa UC,2017-12-25,Sorted Organic Waste,1060
Boralesgamuwa UC,2017-12-26,MSW,32050
Boralesgamuwa UC,2017-12-27,MSW,25190
Boralesgamuwa UC,2017-12-28,MSW,38620
Boralesgamuwa UC,2017-12-29,MSW,28800
Boralesgamuwa UC,2017-12-30,MSW,37930
Boralesgamuwa UC,2017-12-30,Sorted Organic Waste,1340
Boralesgamuwa UC,2017-12-31,MSW,20520
Boralesgamuwa UC,2018-01-01,MSW,12080
Boralesgamuwa UC,2018-01-01,Sorted Organic Waste,1020
Boralesgamuwa UC,2018-01-02,MSW,28150
Boralesgamuwa UC,2018-01-02,Sorted Organic Waste,3520
Boralesgamuwa UC,2018-01-03,MSW,18170
Boralesgamuwa UC,2018-01-03,Sorted Organic Waste,4330
Boralesgamuwa UC,2018-01-04,MSW,20020
Boralesgamuwa UC,2018-01-05,MSW,36260
Boralesgamuwa UC,2018-01-06,MSW,34630
Boralesgamuwa UC,2018-01-07,MSW,21820
Boralesgamuwa UC,2018-01-08,MSW,22790
Boralesgamuwa UC,2018-01-08,Sorted Organic Waste,2270
Boralesgamuwa UC,2018-01-09,MSW,24010
Boralesgamuwa UC,2018-01-09,Sorted Organic Waste,3410
Boralesgamuwa UC,2018-01-10,MSW,13050
Boralesgamuwa UC,2018-01-10,Sorted Organic Waste,15970
Boralesgamuwa UC,2018-01-11,MSW,6440
Boralesgamuwa UC,2018-01-11,Sorted Organic Waste,3680
Boralesgamuwa UC,2018-01-12,MSW,22810
Boralesgamuwa UC,2018-01-12,Sorted Organic Waste,13910
Boralesgamuwa UC,2018-01-23,MSW,28430
Boralesgamuwa UC,2018-01-23,Sorted Organic Waste,1200
Boralesgamuwa UC,2018-01-24,MSW,37540
Boralesgamuwa UC,2018-01-24,Sorted Organic Waste,1300
Boralesgamuwa UC,2018-01-25,MSW,28120
Boralesgamuwa UC,2018-01-26,MSW,30030
Boralesgamuwa UC,2018-01-27,MSW,16630
Boralesgamuwa UC,2018-01-27,Sorted Organic Waste,1870
Boralesgamuwa UC,2018-01-28,MSW,13830
Boralesgamuwa UC,2018-01-29,MSW,25290
Boralesgamuwa UC,2018-01-29,Sorted Organic Waste,5950
Boralesgamuwa UC,2018-01-30,MSW,31200
Boralesgamuwa UC,2018-01-30,Sorted Organic Waste,4370
Boralesgamuwa UC,2018-01-31,MSW,19750
Boralesgamuwa UC,2018-01-31,Sorted Organic Waste,1500
Boralesgamuwa UC,2018-02-01,MSW,8540
Boralesgamuwa UC,2018-02-02,MSW,22960
Boralesgamuwa UC,2018-02-02,Sorted Organic Waste,2070
Boralesgamuwa UC,2018-02-03,MSW,36360
Boralesgamuwa UC,2018-02-03,Sorted Organic Waste,4030
Boralesgamuwa UC,2018-02-04,MSW,12490
Boralesgamuwa UC,2018-02-05,MSW,39530
Boralesgamuwa UC,2018-02-05,Sorted Organic Waste,6430
Boralesgamuwa UC,2018-02-06,MSW,27340
Boralesgamuwa UC,2018-02-07,MSW,9790
Boralesgamuwa UC,2018-02-07,Sorted Organic Waste,17060
Boralesgamuwa UC,2018-02-08,MSW,10860
Boralesgamuwa UC,2018-02-08,Sorted Organic Waste,14780
Boralesgamuwa UC,2018-02-09,MSW,19510
Boralesgamuwa UC,2018-02-10,MSW,12770
Boralesgamuwa UC,2018-02-10,Sorted Organic Waste,17180
Boralesgamuwa UC,2018-02-11,MSW,15340
Boralesgamuwa UC,2018-02-11,Sorted Organic Waste,23320
Boralesgamuwa UC,2018-02-12,MSW,13980
Boralesgamuwa UC,2018-02-13,MSW,28440
Boralesgamuwa UC,2018-02-13,Sorted Organic Waste,2910
Boralesgamuwa UC,2018-02-14,MSW,30770
Boralesgamuwa UC,2018-02-14,Sorted Organic Waste,1310
Boralesgamuwa UC,2018-02-15,MSW,32440
Boralesgamuwa UC,2018-02-15,Sorted Organic Waste,2510
Boralesgamuwa UC,2018-02-16,MSW,28870
Boralesgamuwa UC,2018-02-16,Sorted Organic Waste,1880
Boralesgamuwa UC,2018-02-17,MSW,24840
Boralesgamuwa UC,2018-02-17,Sorted Organic Waste,1560
Boralesgamuwa UC,2018-02-18,MSW,15200
Boralesgamuwa UC,2018-02-19,MSW,23700
Boralesgamuwa UC,2018-02-19,Sorted Organic Waste,2830
Boralesgamuwa UC,2018-02-20,MSW,33010
Boralesgamuwa UC,2018-02-21,MSW,23130
Boralesgamuwa UC,2018-02-21,Sorted Organic Waste,2170
Boralesgamuwa UC,2018-02-22,MSW,32510
Boralesgamuwa UC,2018-02-23,MSW,18580
Boralesgamuwa UC,2018-02-23,Sorted Organic Waste,2380
Boralesgamuwa UC,2018-02-24,MSW,22440
Boralesgamuwa UC,2018-02-24,Sorted Organic Waste,3870
Boralesgamuwa UC,2018-02-25,MSW,20140
Boralesgamuwa UC,2018-02-26,MSW,19460
Boralesgamuwa UC,2018-02-27,MSW,16290
Boralesgamuwa UC,2018-02-27,Sorted Organic Waste,2880
Boralesgamuwa UC,2018-02-28,MSW,9050
Boralesgamuwa UC,2018-03-01,MSW,30500
Boralesgamuwa UC,2018-03-01,Sorted Organic Waste,2220
Boralesgamuwa UC,2018-03-02,MSW,21880
Boralesgamuwa UC,2018-03-02,Sorted Organic Waste,3520
Boralesgamuwa UC,2018-03-03,MSW,28160
Boralesgamuwa UC,2018-03-03,Sorted Organic Waste,1980
Boralesgamuwa UC,2018-03-04,MSW,20190
Boralesgamuwa UC,2018-03-05,MSW,35290
Boralesgamuwa UC,2018-03-06,MSW,34450
Boralesgamuwa UC,2018-03-07,MSW,15140
Boralesgamuwa UC,2018-03-07,Sorted Organic Waste,13680
Boralesgamuwa UC,2018-03-08,MSW,8030
Boralesgamuwa UC,2018-03-08,Sorted Organic Waste,11590
Boralesgamuwa UC,2018-03-09,MSW,12290
Boralesgamuwa UC,2018-03-09,Sorted Organic Waste,12310
Boralesgamuwa UC,2018-03-10,MSW,24850
Boralesgamuwa UC,2018-03-10,Sorted Organic Waste,7300
Boralesgamuwa UC,2018-03-11,MSW,32510
Boralesgamuwa UC,2018-03-11,Sorted Organic Waste,5130
Boralesgamuwa UC,2018-03-12,MSW,16580
Boralesgamuwa UC,2018-03-12,Sorted Organic Waste,13850
Boralesgamuwa UC,2018-03-13,MSW,31000
Boralesgamuwa UC,2018-03-14,MSW,43480
Boralesgamuwa UC,2018-03-15,MSW,29270
Boralesgamuwa UC,2018-03-16,MSW,19710
Boralesgamuwa UC,2018-03-16,Sorted Organic Waste,7500
Boralesgamuwa UC,2018-03-17,MSW,27360
Boralesgamuwa UC,2018-03-17,Sorted Organic Waste,2000
Boralesgamuwa UC,2018-03-18,MSW,14660
Boralesgamuwa UC,2018-03-19,MSW,20590
Boralesgamuwa UC,2018-03-19,Sorted Organic Waste,3890
Boralesgamuwa UC,2018-03-20,MSW,26370
Boralesgamuwa UC,2018-03-21,MSW,27640
Boralesgamuwa UC,2018-03-22,MSW,27560
Boralesgamuwa UC,2018-03-22,Sorted Organic Waste,1330
Boralesgamuwa UC,2018-03-23,MSW,29970
Boralesgamuwa UC,2018-03-23,Sorted Organic Waste,2460
Boralesgamuwa UC,2018-03-24,MSW,18740
Boralesgamuwa UC,2018-03-25,MSW,11670
Boralesgamuwa UC,2018-03-26,MSW,16130
Boralesgamuwa UC,2018-03-26,Sorted Organic Waste,3450
Boralesgamuwa UC,2018-03-28,MSW,15860
Boralesgamuwa UC,2018-03-28,Sorted Organic Waste,2080
Boralesgamuwa UC,2018-03-29,MSW,15390
Boralesgamuwa UC,2018-03-29,Sorted Organic Waste,2100
Boralesgamuwa UC,2018-03-30,MSW,9310
Boralesgamuwa UC,2018-03-31,MSW,14830
Boralesgamuwa UC,2018-03-31,Sorted Organic Waste,1240
Boralesgamuwa UC,2018-04-02,MSW,11630
Boralesgamuwa UC,2018-04-03,MSW,20130
Boralesgamuwa UC,2018-04-04,MSW,22630
Boralesgamuwa UC,2018-04-04,Sorted Organic Waste,2760
Boralesgamuwa UC,2018-04-05,MSW,35880
Boralesgamuwa UC,2018-04-06,MSW,23840
Boralesgamuwa UC,2018-04-06,Sorted Organic Waste,9580
Boralesgamuwa UC,2018-04-07,MSW,24020
Boralesgamuwa UC,2018-04-07,Sorted Organic Waste,9540
Boralesgamuwa UC,2018-04-08,MSW,28100
Boralesgamuwa UC,2018-04-09,MSW,12730
Boralesgamuwa UC,2018-04-09,Sorted Organic Waste,15230
Boralesgamuwa UC,2018-04-10,MSW,16760
Boralesgamuwa UC,2018-04-10,Sorted Organic Waste,13730
Boralesgamuwa UC,2018-04-11,MSW,21920
Boralesgamuwa UC,2018-04-12,MSW,9420
Boralesgamuwa UC,2018-04-12,Sorted Organic Waste,30490
Boralesgamuwa UC,2018-04-13,MSW,40270
Boralesgamuwa UC,2018-04-14,MSW,6800
Boralesgamuwa UC,2018-04-15,MSW,8930
Boralesgamuwa UC,2018-04-16,MSW,18420
Boralesgamuwa UC,2018-04-17,MSW,25370
Boralesgamuwa UC,2018-04-18,MSW,17490
Boralesgamuwa UC,2018-04-18,Sorted Organic Waste,2000
Boralesgamuwa UC,2018-04-19,MSW,37500
Boralesgamuwa UC,2018-04-20,MSW,40160
Boralesgamuwa UC,2018-04-21,MSW,20150
Boralesgamuwa UC,2018-04-21,Sorted Organic Waste,1930
Boralesgamuwa UC,2018-04-22,MSW,8730
Boralesgamuwa UC,2018-04-23,MSW,22400
Boralesgamuwa UC,2018-04-23,Sorted Organic Waste,1430
Boralesgamuwa UC,2018-04-24,MSW,43970
Boralesgamuwa UC,2018-04-24,Sorted Organic Waste,2030
Boralesgamuwa UC,2018-04-25,MSW,32210
Boralesgamuwa UC,2018-04-25,Sorted Organic Waste,3260
Boralesgamuwa UC,2018-04-26,MSW,38090
Boralesgamuwa UC,2018-04-27,MSW,34660
Boralesgamuwa UC,2018-04-27,Sorted Organic Waste,2330
Boralesgamuwa UC,2018-04-28,MSW,23810
Boralesgamuwa UC,2018-04-28,Sorted Organic Waste,2520
Boralesgamuwa UC,2018-04-29,MSW,9340
Boralesgamuwa UC,2018-04-30,MSW,25180
Boralesgamuwa UC,2018-05-02,MSW,28440
